"","numéro","n_spp","n_WE","n_WNE","n_HE","n_HNE","n_Med","n_edible","n_woody","dom_group","Concatenation","country","latitude","longitude","farm type","Intervention_reclass","exp_type","has_WNE","has_WE","has_HE"
"733","1791",2,1,1,0,0,0,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"734","1792",2,1,1,0,0,0,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"735","1793",2,1,1,0,0,0,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"736","1794",2,1,1,0,0,0,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"737","1795",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"738","1796",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"739","1797",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"740","1798",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"741","1799",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"742","18",3,1,0,2,0,0,3,1,"HE","HE, WE","India","17°20'00,000N","78°36'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"743","180",9,0,1,6,2,0,6,1,"HE","HNE, WNE, HE","USA","33°57'00,000N","83°19'00,000W","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"744","1800",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"745","1801",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"746","1802",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"747","1803",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"748","1804",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"749","1805",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"750","1806",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"751","1807",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"752","1808",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"753","1809",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"754","181",2,0,1,1,0,0,1,1,"HE","WNE, HE","Sudan","13°16'00,000N","3°29'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"755","1810",2,1,1,0,0,1,1,2,"WE","WNE, WE","Brazil","15°17'20,440S","39°03'39,440W","working farm","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"756","1811",7,3,3,1,0,1,4,6,"WE","WNE, HE, WE","Puerto Rico",NA,NA,"working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"757","1812",7,3,3,1,0,1,4,6,"WE","WNE, HE, WE","Puerto Rico",NA,NA,"working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"758","1813",2,1,0,1,0,1,2,1,"HE","HE, WE","Egypt",NA,NA,"experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"759","1814",2,0,1,1,0,1,1,1,"HE","WNE, HE","Indonesia","8°01'01,615S","110°29’49,002E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"760","1815",2,0,1,1,0,1,1,1,"HE","WNE, HE","Indonesia","8°01'01,615S","110°29’49,002E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"761","1816",2,0,1,1,0,1,1,1,"HE","WNE, HE","Indonesia","8°01'01,615S","110°29’49,002E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"762","1817",2,0,1,1,0,1,1,1,"HE","WNE, HE","Indonesia","8°01'01,615S","110°29’49,002E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"763","1818",2,0,1,1,0,1,1,1,"HE","WNE, HE","Indonesia","8°01'01,615S","110°29’49,002E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"764","1819",2,0,1,1,0,1,1,1,"HE","WNE, HE","Indonesia","8°01'01,615S","110°29’49,002E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"765","182",2,0,1,1,0,0,1,1,"HE","WNE, HE","Sudan","13°16'00,000N","3°29'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"766","1820",2,0,1,1,0,1,1,1,"HE","WNE, HE","Indonesia","8°01'01,615S","110°29’49,002E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"767","1821",2,0,1,1,0,1,1,1,"HE","WNE, HE","Indonesia","8°01'01,615S","110°29’49,002E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"768","1822",2,1,1,0,0,0,1,2,"WE","WNE, WE","Germany","49°37'00,000N","6°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"769","1823",2,1,1,0,0,0,1,2,"WE","WNE, WE","Germany","49°37'00,000N","6°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"770","1824",2,1,1,0,0,0,1,2,"WE","WNE, WE","Germany","49°37'00,000N","6°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"771","1825",2,1,1,0,0,0,1,2,"WE","WNE, WE","Germany","49°37'00,000N","6°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"772","1826",2,1,1,0,0,0,1,2,"WE","WNE, WE","Germany","49°37'00,000N","6°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"773","1827",2,1,1,0,0,0,1,2,"WE","WNE, WE","Germany","49°37'00,000N","6°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"774","1828",2,1,1,0,0,0,1,2,"WE","WNE, WE","Germany","49°37'00,000N","6°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"775","1829",2,1,1,0,0,0,1,2,"WE","WNE, WE","Germany","49°37'00,000N","6°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"776","183",2,0,1,1,0,0,1,1,"HE","WNE, HE","Sudan","13°16'00,000N","3°29'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"777","1830",2,1,1,0,0,1,1,2,"WE","WNE, WE","Ghana","6°36'37,000N","0°58'10,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"778","1831",2,1,1,0,0,1,1,2,"WE","WNE, WE","Ghana","6°36'37,000N","0°58'10,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"779","1832",2,1,1,0,0,1,1,2,"WE","WNE, WE","Ghana","6°36'37,000N","0°58'10,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"780","1833",2,1,1,0,0,1,1,2,"WE","WNE, WE","Ghana","6°36'37,000N","0°58'10,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"781","1834",2,1,1,0,0,1,1,2,"WE","WNE, WE","Ghana","6°36'37,000N","0°58'10,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"782","1835",2,1,1,0,0,1,1,2,"WE","WNE, WE","Ghana","6°36'37,000N","0°58'10,000W","experimental site","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"783","1836",2,0,1,1,0,0,1,1,"HE","WNE, HE","China","31°41'00,000N","103°53'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"784","1837",2,0,1,1,0,0,1,1,"HE","WNE, HE","China","31°41'00,000N","103°53'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"785","1838",2,0,1,1,0,0,1,1,"HE","WNE, HE","China","31°41'00,000N","103°53'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"786","1839",2,0,1,1,0,0,1,1,"HE","WNE, HE","China","31°41'00,000N","103°53'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"787","184",2,0,1,1,0,0,1,1,"HE","WNE, HE","Sudan","13°16'00,000N","3°29'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"788","185",2,0,1,1,0,0,1,1,"HE","WNE, HE","Sudan","13°16'00,000N","3°29'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"789","1852",3,1,0,2,0,1,3,1,"HE","HE, WE","India","31°31'46,000N","75°55'12,000E","working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"790","1853",3,0,1,2,0,0,2,1,"HE","WNE, HE","India","31°31'46,000N","75°55'12,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"791","1854",3,0,1,2,0,0,2,1,"HE","WNE, HE","India","31°31'46,000N","75°55'12,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"792","1855",2,1,1,0,0,0,1,2,"WE","WNE, WE","South Africa","33°49'27,690S","18°55'19,380E","working farm","Hedgerows","WNE + WE",TRUE,TRUE,FALSE
"793","1856",6,5,1,0,0,1,5,6,"WE","WNE, WE","Indonesia","3.53340","97.99727","working farm","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"794","1857",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°48'47,220N","77°07'27,600E","experimental site","Parkland","WNE + HE",TRUE,FALSE,TRUE
"795","1858",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°48'47,220N","77°07'27,600E","experimental site","Parkland","WNE + HE",TRUE,FALSE,TRUE
"796","1859",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°48'47,220N","77°07'27,600E","experimental site","Parkland","WNE + HE",TRUE,FALSE,TRUE
"797","186",2,0,1,1,0,0,1,1,"HE","WNE, HE","Sudan","13°16'00,000N","3°29'00,000E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"798","1860",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°48'47,220N","77°07'27,600E","experimental site","Parkland","WNE + HE",TRUE,FALSE,TRUE
"799","1861",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°48'47,220N","77°07'27,600E","experimental site","Parkland","WNE + HE",TRUE,FALSE,TRUE
"800","1862",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°48'47,220N","77°07'27,600E","experimental site","Parkland","WNE + HE",TRUE,FALSE,TRUE
"801","1863",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°48'47,220N","77°07'27,600E","experimental site","Parkland","WNE + HE",TRUE,FALSE,TRUE
"802","1864",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°48'47,220N","77°07'27,600E","experimental site","Parkland","WNE + HE",TRUE,FALSE,TRUE
"803","1865",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","30°48'47,220N","77°07'27,600E","experimental site","Parkland","WNE + HE",TRUE,FALSE,TRUE
"804","1866",3,2,0,1,0,0,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"805","1867",3,2,0,1,0,0,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"806","1868",3,2,0,1,0,0,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"807","1869",3,2,0,1,0,0,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"808","187",2,1,1,0,0,1,1,2,"WE","WNE, WE","Indonesia","1°30'24,000S","120°02'11,000E","Large areas","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"809","1870",3,2,0,1,0,0,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"810","1871",3,2,0,1,0,0,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"811","1872",3,2,0,1,0,0,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"812","1873",3,2,0,1,0,0,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"813","1874",3,2,0,1,0,0,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"814","1875",3,2,0,1,0,0,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"815","1876",3,2,0,1,0,0,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"816","1877",3,2,0,1,0,0,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"817","1878",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"818","1879",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"819","188",2,1,1,0,0,1,1,2,"WE","WNE, WE","Indonesia","1°30'24,000S","120°02'11,000E","Large areas","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"820","1880",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"821","1881",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"822","1882",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"823","1883",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"824","1884",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"825","1885",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"826","1886",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"827","1887",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"828","1888",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"829","1889",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"830","189",2,1,1,0,0,1,1,2,"WE","WNE, WE","Indonesia","1°30'24,000S","120°02'11,000E","Large areas","Multi-strata systems","WNE + WE",TRUE,TRUE,FALSE
"831","1890",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"832","1891",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"833","1892",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"834","1893",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"835","1894",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"836","1895",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"837","1896",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"838","1897",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"839","1898",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"840","1899",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"841","19",3,1,0,2,0,0,3,1,"HE","HE, WE","India","17°20'00,000N","78°36'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"842","190",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","Indonesia","1°30'24,000S","120°02'11,000E","Large areas","Other/unknown","Multi-type",TRUE,TRUE,TRUE
"843","1900",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"844","1901",3,2,0,1,0,1,3,2,"WE","HE, WE","Bangladesh","24°04'00,000N","90°50'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"845","1902",2,2,0,0,0,0,2,2,"WE","WE","Chile","35°12'00,000S","71°06'00,000W","experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"846","1903",2,2,0,0,0,0,2,2,"WE","WE","Chile","35°12'00,000S","71°06'00,000W","experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"847","1904",3,2,1,0,0,0,2,3,"WE","WNE, WE","Chile","35°12'00,000S","71°06'00,000W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"848","1905",3,2,1,0,0,0,2,3,"WE","WNE, WE","Chile","35°12'00,000S","71°06'00,000W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"849","1906",3,3,0,0,0,0,3,3,"WE","WE","Chile","35°12'00,000S","71°06'00,000W","experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"850","1907",3,3,0,0,0,0,3,3,"WE","WE","Chile","35°12'00,000S","71°06'00,000W","experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"851","1908",3,2,0,0,1,0,2,2,"WE","HNE, WE","Chile","35°12'00,000S","71°06'00,000W","experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"852","1909",3,2,0,0,1,0,2,2,"WE","HNE, WE","Chile","35°12'00,000S","71°06'00,000W","experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"853","191",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","Indonesia","1°30'24,000S","120°02'11,000E","Large areas","Other/unknown","Multi-type",TRUE,TRUE,TRUE
"854","1910",3,3,0,0,0,0,3,3,"WE","WE","Chile","35°12'00,000S","71°06'00,000W","experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"855","1911",3,3,0,0,0,0,3,3,"WE","WE","Chile","35°12'00,000S","71°06'00,000W","experimental site","Alley cropping","Edible only",FALSE,TRUE,FALSE
"856","1912",3,0,1,2,0,0,2,1,"HE","WNE, HE","Brazil","4°00'58,000S","47°52'32,000W","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"857","1919",3,1,2,0,0,1,1,3,"WNE","WNE, WE","Nicaragua","11,897000°N","86,149000°W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"858","192",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","Indonesia","1°30'24,000S","120°02'11,000E","Large areas","Other/unknown","Multi-type",TRUE,TRUE,TRUE
"859","1920",3,1,2,0,0,1,1,3,"WNE","WNE, WE","Nicaragua","11,897000°N","86,149000°W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"860","1921",3,1,2,0,0,1,1,3,"WNE","WNE, WE","Nicaragua","11,897000°N","86,149000°W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"861","1922",3,1,2,0,0,1,1,3,"WNE","WNE, WE","Nicaragua","11,897000°N","86,149000°W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"862","1923",3,1,2,0,0,2,1,3,"WNE","WNE, WE","Nicaragua","11,897000°N","86,149000°W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"863","1924",3,1,2,0,0,2,1,3,"WNE","WNE, WE","Nicaragua","11,897000°N","86,149000°W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"864","1925",3,1,2,0,0,2,1,3,"WNE","WNE, WE","Nicaragua","11,897000°N","86,149000°W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"865","1926",3,1,2,0,0,2,1,3,"WNE","WNE, WE","Nicaragua","11,897000°N","86,149000°W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"866","1927",3,1,2,0,0,2,1,3,"WNE","WNE, WE","Nicaragua","11,897000°N","86,149000°W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"867","1928",3,1,2,0,0,2,1,3,"WNE","WNE, WE","Nicaragua","11,897000°N","86,149000°W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"868","1929",3,1,2,0,0,1,1,3,"WNE","WNE, WE","Nicaragua","11,897000°N","86,149000°W","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
