"","New ID","NB_sp","numéro","farm type","Design","Scale","Concatenation","Categorie","Concatenation_C","Categorie_C","Categorie_C2","Intervention_by_composition","Alim","medicinal","other","woody","prop_woody","shrub","climber","prop_shrub","prop_climber","Annual2","Prop_annual","Woody_evergreen","Prop_woody_evergreen","N_Fixing","Prop_N_fixing","Woody_hort","Prop_Woody_hort","Non_Woody_hort","Prop_Non_Woody_hort","EN_VU_NT_CR","Prop_EN_VU_NT_CR","Wild.x","Prop_wild.x","NB_strates","mean_Height","max_Height","Human_trait","total_density","Wild.y","Prop_wild.y","Age_max_tree"
"2356","480",2,2551,"experimental site","RBD","Field","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Wood","NH_Wood","NH_Wood","Exclusive",2,1,0,1,0.5,0,0,0,0,0,0,1,1,1,0.5,1,0.5,1,0.5,0,0,0,0,2,3.5,5,"Yes","333",0,0,9
"2357","480",2,2552,"experimental site","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood","Classic",1,0,1,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,1,0.5,0,0,1,0.5,2,7,12,"Yes","333",1,0.5,9
"2358","480",2,2553,"experimental site","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood","Classic",1,0,1,1,0.5,0,0,0,0,0,0,0,0,2,1,0,0,1,0.5,0,0,1,0.5,2,11,20,"Yes","333",1,0.5,9
"2359","55",2,2554,"working farm",NA,"Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0.5,0,0,0,0,0,0,2,9,9,"No","NA",0,0,NA
"2360","55",2,2555,"working farm",NA,"Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,1,0.5,2,15,15,"No","NA",1,0.5,NA
"2361","55",2,2556,"working farm",NA,"Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0.5,0,0,0,0,0,0,2,9,9,"No","NA",0,0,NA
"2362","55",2,2557,"working farm",NA,"Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,1,0.5,2,15,15,"No","NA",1,0.5,NA
"2363","241",2,2558,"working farm",NA,"Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0.5,0,0,0,0,1,0.5,2,8,8,"No","NA",1,0.5,NA
"2364","241",2,2559,"working farm",NA,"Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0.5,0,0,0,0,1,0.5,2,8,8,"Yes","NA",1,0.5,NA
"2365","241",2,2560,"working farm",NA,"Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0.5,0,0,0,0,1,0.5,2,8,8,"No","NA",1,0.5,NA
"2366","161",2,2561,"working farm",NA,"Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0.5,0,0,0,0,1,0.5,2,8,8,"No","NA",1,0.5,NA
"2367","161",2,2562,"working farm",NA,"Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",1,1,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0.5,0,0,0,0,1,0.5,2,8,8,"No","NA",1,0.5,NA
"2368","713",7,2570,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Herb","Autre","NH_Herb","Classic",4,0,2,3,0.428571428571429,0,0,0,0,4,0.571428571428571,0,0,1,0.142857142857143,0,0,4,0.571428571428571,0,0,4,0.571428571428571,4,10.8666666666667,40,"No","440",4,0.571428571428571,NA
"2369","713",9,2571,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",5,1,3,5,0.555555555555556,1,1,0.111111111111111,0.111111111111111,4,0.444444444444444,0,0,3,0.333333333333333,1,0.111111111111111,4,0.444444444444444,0,0,3,0.333333333333333,5,13.6777777777778,40,"No","195",3,0.333333333333333,NA
"2370","713",4,2573,"working farm","factorial RBD","Landscape","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Exclusive",4,0,1,1,0.25,0,0,0,0,3,0.75,1,0.25,0,0,1,0.25,3,0.75,0,0,2,0.5,2,3.35,9,"No","230",2,0.5,NA
"2371","713",4,2574,"working farm","factorial RBD","Landscape","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Exclusive",4,0,1,1,0.25,0,0,0,0,3,0.75,1,0.25,0,0,1,0.25,3,0.75,0,0,2,0.5,2,8.6,30,"No","160",2,0.5,NA
"2372","713",9,2575,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",7,0,3,4,0.444444444444444,0,0,0,0,4,0.444444444444444,2,0.222222222222222,1,0.111111111111111,2,0.222222222222222,5,0.555555555555556,0,0,4,0.444444444444444,5,10.5875,40,"No","370",4,0.444444444444444,NA
"2373","713",7,2576,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",5,1,2,3,0.428571428571429,0,0,0,0,3,0.428571428571429,2,0.285714285714286,0,0,1,0.142857142857143,4,0.571428571428571,0,0,2,0.285714285714286,4,12.4666666666667,40,"No","170",2,0.285714285714286,NA
"2374","713",7,2577,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood","Classic",4,0,2,3,0.428571428571429,0,0,0,0,4,0.571428571428571,0,0,1,0.142857142857143,0,0,4,0.571428571428571,0,0,4,0.571428571428571,4,10.8666666666667,40,"No","440",4,0.571428571428571,NA
"2375","713",9,2578,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Wood","NH_Wood","NH_Wood","Complex",5,1,3,5,0.555555555555556,1,1,0.111111111111111,0.111111111111111,4,0.444444444444444,0,0,3,0.333333333333333,1,0.111111111111111,4,0.444444444444444,0,0,3,0.333333333333333,5,13.6777777777778,40,"No","195",3,0.333333333333333,NA
"2376","713",4,2580,"working farm","factorial RBD","Landscape","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Wood","NH_Wood","NH_Wood","Exclusive",4,0,1,1,0.25,0,0,0,0,3,0.75,1,0.25,0,0,1,0.25,3,0.75,0,0,2,0.5,2,3.35,9,"No","230",2,0.5,NA
"2377","713",4,2581,"working farm","factorial RBD","Landscape","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Wood","NH_Wood","NH_Wood","Exclusive",4,0,1,1,0.25,0,0,0,0,3,0.75,1,0.25,0,0,1,0.25,3,0.75,0,0,2,0.5,2,8.6,30,"No","160",2,0.5,NA
"2378","713",9,2582,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Wood","NH_Wood","NH_Wood","Complex",7,0,3,4,0.444444444444444,0,0,0,0,4,0.444444444444444,2,0.222222222222222,1,0.111111111111111,2,0.222222222222222,5,0.555555555555556,0,0,4,0.444444444444444,5,10.5875,40,"No","370",4,0.444444444444444,NA
"2379","713",7,2583,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Wood","NH_Wood","NH_Wood","Complex",5,1,2,3,0.428571428571429,0,0,0,0,3,0.428571428571429,2,0.285714285714286,0,0,1,0.142857142857143,4,0.571428571428571,0,0,2,0.285714285714286,4,12.4666666666667,40,"No","170",2,0.285714285714286,NA
"2380","713",7,2584,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Herb","Autre","NH_Herb","Classic",4,0,2,3,0.428571428571429,0,0,0,0,4,0.571428571428571,0,0,1,0.142857142857143,0,0,4,0.571428571428571,0,0,4,0.571428571428571,4,10.8666666666667,40,"No","440",4,0.571428571428571,NA
"2381","713",9,2585,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",5,1,3,5,0.555555555555556,1,1,0.111111111111111,0.111111111111111,4,0.444444444444444,0,0,3,0.333333333333333,1,0.111111111111111,4,0.444444444444444,0,0,3,0.333333333333333,5,13.6777777777778,40,"No","195",3,0.333333333333333,NA
"2382","713",4,2587,"working farm","factorial RBD","Landscape","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Exclusive",4,0,1,1,0.25,0,0,0,0,3,0.75,1,0.25,0,0,1,0.25,3,0.75,0,0,2,0.5,2,3.35,9,"No","230",2,0.5,NA
"2383","713",4,2588,"working farm","factorial RBD","Landscape","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Exclusive",4,0,1,1,0.25,0,0,0,0,3,0.75,1,0.25,0,0,1,0.25,3,0.75,0,0,2,0.5,2,8.6,30,"No","160",2,0.5,NA
"2384","713",9,2589,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",7,0,3,4,0.444444444444444,0,0,0,0,4,0.444444444444444,2,0.222222222222222,1,0.111111111111111,2,0.222222222222222,5,0.555555555555556,0,0,4,0.444444444444444,5,10.5875,40,"No","370",4,0.444444444444444,NA
"2385","713",7,2590,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","NH_Herb","Autre","NH_Herb","Complex",5,1,2,3,0.428571428571429,0,0,0,0,3,0.428571428571429,2,0.285714285714286,0,0,1,0.142857142857143,4,0.571428571428571,0,0,2,0.285714285714286,4,12.4666666666667,40,"No","170",2,0.285714285714286,NA
"2386","713",4,2591,"working farm","factorial RBD","Landscape","H_Herb, H_Wood","(NH_Herb), H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Exclusive",4,0,1,1,0.25,0,0,0,0,3,0.75,1,0.25,0,0,1,0.25,3,0.75,0,0,2,0.5,2,8.6,30,"No","160",2,0.5,NA
"2387","713",9,2592,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Complex",7,0,3,4,0.444444444444444,0,0,0,0,4,0.444444444444444,2,0.222222222222222,1,0.111111111111111,2,0.222222222222222,5,0.555555555555556,0,0,4,0.444444444444444,5,10.5875,40,"No","370",4,0.444444444444444,NA
"2388","713",7,2593,"working farm","factorial RBD","Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Complex",5,1,2,3,0.428571428571429,0,0,0,0,3,0.428571428571429,2,0.285714285714286,0,0,1,0.142857142857143,4,0.571428571428571,0,0,2,0.285714285714286,4,12.4666666666667,40,"No","170",2,0.285714285714286,NA
"2389","586",3,2594,"working farm","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb","Classic",2,0,1,1,0.333333333333333,0,0,0,0,2,0.666666666666667,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,1,0.333333333333333,3,10.65,30,"No","358",1,0.333333333333333,1
"2390","586",3,2595,"working farm","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb","Classic",2,0,1,1,0.333333333333333,0,0,0,0,2,0.666666666666667,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,1,0.333333333333333,3,10.65,30,"No","358",1,0.333333333333333,3
"2391","586",3,2596,"working farm","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb","Classic",2,0,1,1,0.333333333333333,0,0,0,0,2,0.666666666666667,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,1,0.333333333333333,3,10.65,30,"No","358",1,0.333333333333333,6
"2392","586",3,2597,"working farm","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb","Classic",2,0,1,1,0.333333333333333,0,0,0,0,2,0.666666666666667,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,1,0.333333333333333,3,10.65,30,"No","358",1,0.333333333333333,3
"2393","586",3,2598,"working farm","RBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb","Classic",2,0,1,1,0.333333333333333,0,0,0,0,2,0.666666666666667,0,0,1,0.333333333333333,0,0,2,0.666666666666667,0,0,1,0.333333333333333,3,10.65,30,"No","358",1,0.333333333333333,3
"2394","378",2,2599,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"No","NA",1,0.5,3
"2395","378",2,2600,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"No","NA",1,0.5,3
"2396","378",2,2601,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"No","NA",1,0.5,3
"2397","378",2,2602,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"No","NA",1,0.5,3
"2398","378",2,2603,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"No","NA",1,0.5,3
"2399","378",2,2604,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"No","NA",1,0.5,3
"2400","378",2,2605,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"No","NA",1,0.5,3
"2401","378",2,2606,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"No","NA",1,0.5,3
"2402","378",2,2607,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"No","NA",1,0.5,3
"2403","378",2,2608,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"No","NA",1,0.5,3
"2404","378",2,2609,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"Yes","1600",1,0.5,4
"2405","378",2,2610,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"Yes","1600",1,0.5,4
"2406","378",2,2611,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"Yes","1600",1,0.5,3
"2407","378",2,2612,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"Yes","1600",1,0.5,3
"2408","378",2,2613,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"Yes","1600",1,0.5,3
"2409","378",2,2614,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"Yes","1600",1,0.5,3
"2410","378",2,2615,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"Yes","1600",1,0.5,3
"2411","378",2,2616,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"Yes","1600",1,0.5,3
"2412","378",2,2617,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"Yes","1600",1,0.5,3
"2413","378",2,2618,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"Yes","1600",1,0.5,3
"2414","378",2,2619,"working farm",NA,"Landscape","H_Wood","(NH_Herb), H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody exclusive",2,1,1,2,1,1,0,0.5,0,0,0,2,1,0,0,2,1,0,0,0,0,1,0.5,2,7,10,"Yes","1600",1,0.5,3
"2415","195",3,2620,"working farm",NA,"Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Complex",2,1,0,2,0.666666666666667,1,0,0.333333333333333,0,0,0,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,0,2,0.666666666666667,3,11.6666666666667,25,"Yes","NA",2,0.666666666666667,NA
"2416","195",3,2621,"working farm",NA,"Landscape","NH_Wood, H_Herb, H_Wood","(NH_Herb), NH_Wood, H_Herb, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Complex",2,1,0,2,0.666666666666667,1,0,0.333333333333333,0,0,0,2,0.666666666666667,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0,0,2,0.666666666666667,3,11.6666666666667,25,"Yes","NA",2,0.666666666666667,NA
"2417","195",6,2622,"working farm",NA,"Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",2,1,2,6,1,2,0,0.333333333333333,0,0,0,2,0.333333333333333,1,0.166666666666667,2,0.333333333333333,0,0,2,0.333333333333333,5,0.833333333333333,3,27.5,60,"Yes","NA",5,0.833333333333333,NA
"2418","195",6,2623,"working farm",NA,"Landscape","NH_Wood, H_Wood","(NH_Herb), NH_Wood, H_Wood","H_Wood","(NH_Herb), H_Wood","H_Wood","Woody classic",2,2,2,6,1,1,0,0.166666666666667,0,0,0,3,0.5,1,0.166666666666667,2,0.333333333333333,0,0,2,0.333333333333333,5,0.833333333333333,2,28.5,60,"Yes","NA",5,0.833333333333333,NA
"2419","442",5,2624,"working farm","Selected land use","Landscape","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Herb","H_Herb","H_Herb","Classic",4,0,0,1,0.2,0,0,0,0,3,0.6,0,0,2,0.4,0,0,4,0.8,0,0,2,0.4,4,6.6,25,"Yes","NA",2,0.4,50
"2420","442",5,2625,"working farm","Selected land use","Landscape","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood","Classic",4,0,0,1,0.2,0,0,0,0,3,0.6,0,0,2,0.4,0,0,4,0.8,0,0,2,0.4,4,6.6,25,"Yes","NA",2,0.4,50
"2421","442",5,2626,"working farm","Selected land use","Landscape","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Herb","Autre","NH_Herb","Classic",4,0,0,1,0.2,0,0,0,0,3,0.6,0,0,2,0.4,0,0,4,0.8,0,0,2,0.4,4,6.6,25,"Yes","NA",2,0.4,50
"2422","442",5,2627,"working farm","Selected land use","Landscape","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","H_Wood","(NH_Herb), H_Wood","H_Wood","Classic",4,0,0,1,0.2,0,0,0,0,3,0.6,0,0,2,0.4,0,0,4,0.8,0,0,2,0.4,4,6.6,25,"Yes","NA",2,0.4,50
"2423","364",2,2628,"working farm",NA,"Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","NH_Herb","Autre","NH_Herb","Woody exclusive",1,1,1,1,0.5,0,0,0,0,1,0.5,0,0,0,0,1,0.5,0,0,2,1,1,0.5,2,8.5,15,"No","NA",1,0.5,NA
"2424","364",2,2629,"working farm",NA,"Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","NH_Herb","Autre","NH_Herb","Woody exclusive",1,0,1,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,1,0.5,0,0,1,0.5,1,0.5,2,8.5,15,"No","NA",1,0.5,NA
"2425","364",2,2630,"working farm",NA,"Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","NH_Herb","Autre","NH_Herb","Woody exclusive",1,1,1,1,0.5,0,0,0,0,1,0.5,0,0,0,0,1,0.5,0,0,2,1,1,0.5,2,8.5,15,"No","NA",1,0.5,NA
"2426","364",2,2631,"working farm",NA,"Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","NH_Herb","Autre","NH_Herb","Woody exclusive",1,0,1,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,1,0.5,0,0,1,0.5,1,0.5,2,8.5,15,"No","NA",1,0.5,NA
"2427","364",2,2632,"working farm",NA,"Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","NH_Herb","Autre","NH_Herb","Woody exclusive",1,1,1,1,0.5,0,0,0,0,1,0.5,0,0,0,0,1,0.5,0,0,2,1,1,0.5,2,8.5,15,"No","NA",1,0.5,NA
"2428","364",2,2633,"working farm",NA,"Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","NH_Herb","Autre","NH_Herb","Woody exclusive",1,0,1,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,1,0.5,0,0,1,0.5,1,0.5,2,8.5,15,"No","NA",1,0.5,NA
"2429","364",2,2634,"working farm",NA,"Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","NH_Herb","Autre","NH_Herb","Woody exclusive",1,1,1,1,0.5,0,0,0,0,1,0.5,0,0,0,0,1,0.5,0,0,2,1,1,0.5,2,8.5,15,"No","NA",1,0.5,NA
"2430","364",2,2635,"working farm",NA,"Field","NH_Herb, H_Wood","(NH_Herb), H_Wood","NH_Herb","Autre","NH_Herb","Woody exclusive",1,0,1,1,0.5,0,0,0,0,1,0.5,0,0,1,0.5,1,0.5,0,0,1,0.5,1,0.5,2,8.5,15,"No","NA",1,0.5,NA
"2431","584",2,2636,"experimental site","RCBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood","Classic",0,1,2,1,0.5,1,0,0.5,0,1,0.5,0,0,2,1,0,0,0,0,0,0,2,1,1,4.5,5,"No","10000",2,1,1
"2432","584",2,2637,"experimental site","RCBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood","Classic",0,1,2,1,0.5,1,0,0.5,0,1,0.5,0,0,2,1,0,0,0,0,0,0,2,1,2,7,10,"No","10000",2,1,1
"2433","584",2,2638,"experimental site","RCBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Wood","NH_Wood","NH_Wood","Classic",0,1,1,1,0.5,1,0,0.5,0,1,0.5,1,0.5,2,1,0,0,0,0,0,0,2,1,1,3.5,4,"No","20000",2,1,1
"2434","584",2,2639,"experimental site","RCBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Herb","Autre","NH_Herb","Classic",0,1,2,1,0.5,1,0,0.5,0,1,0.5,0,0,2,1,0,0,0,0,0,0,2,1,1,4.5,5,"No","10000",2,1,1
"2435","584",2,2640,"experimental site","RCBD","Field","NH_Wood, H_Herb","(NH_Herb), NH_Wood, H_Herb","NH_Herb","Autre","NH_Herb","Classic",0,1,2,1,0.5,1,0,0.5,0,1,0.5,0,0,2,1,0,0,0,0,0,0,2,1,2,7,10,"No","10000",2,1,1
